Country,Job_Title,Max_Salary
Canada,"Director, Student Life",121040
Canada,"CUSTOMER SERVICE MANAGER",121040
Canada,"High School Teacher",120897.2
Canada,"Instructional Systems Designer",120632
Canada,"Regulatory review biologist",120562.64
Canada,"Data Analyst (EC-05)",120520.48
Canada,"Liaison Librarian",120360
Canada,"Articling Student",119680
Canada,"System Safety Specialist",119680
Canada,"Reliability engineer in training",119680
Canada,"Engineer in Training",119272
Canada,"Marketing Automation Developer",119000
Canada,"Communications Advisor",118320
Canada,"Director of Finance and Admin",118320
Canada,"Benefits Program Manager",118320
Canada,"Manager, Programming & Community Engagement",118320
Canada,"Senior Manager, Network",118320
Canada,"Senior Consultant",118320
Canada,"Technology Integration Specialist",117912
Canada,"Research Coordinator",117912
Canada,"Senior Cataloguing Librarian",117864.4
Canada,"Geotechnical Engineer in Training",117640
Canada,"Regional Manager",117640
Canada,"Manager - Marketing & Communication",117640
Canada,"Compliance Officer",117514.88
Canada,"Engineering Team Leader & Project Manager",116960
Canada,"Account Lead",116960
Canada,Compliance,116960
Canada,"Municipal Engineer",116960
Canada,"Librarian - Manager",116688
Canada,"Global Logistics Manager",116416
Canada,"Human Resources Consultant",116280
Canada,"Explosive Safety Officer",115600
Canada,Supervisor,115600
Canada,"Senior business systems analyst",115600
Canada,"Public Affairs Advisor",115600
Canada,"Channel Development Manager",115600
Canada,"Library Services Coordinator",115600
Canada,"Structural Engineer",115600
Canada,Librarian,115600
Canada,Copywriter,115600
Canada,"Yoga Teacher, Psychotherapist (student)",115600
Canada,"Supervisor (HR specialist)",115600
Canada,"Systems Engineer I",115600
Canada,"Customer Education Project Manager",115600
Canada,"Software Developer II",115600
Canada,"Brand and Digital Specialist",115600
Canada,"Planner 1",115442.24
Canada,"Operations Finance Manager",115026.08
Canada,"Business Systems Analyst II",114337.92
Canada,"Senior Office Manager",114240
Canada,"Director, project and strategic initiatives",114240
Canada,"Manager, operations",114240
Canada,"Academic Librarian",114240
Canada,"Exec assistant",114240
Canada,"Law Reference Librarian",114240
Canada,"Community Engagement Coordinator",113859.2
Canada,"Manager, Parliamentary Education & Heritage",113118
Canada,"Training Coordinator",112880
Canada,Illustrator,112880
Canada,"CRO Manager",112880
Canada,"Chef and Recipe Developer",112200
Canada,"Labour Relations Advisor",111520
Canada,"Business Services Supervisor",111520
Canada,"Program Officer",111520
Canada,"Manager, Employer Brand",111520
Canada,Psychometrist,111520
Canada,"Credit Analyst",111520
Canada,"Manager, Strategic and Operational Projects",111520
Canada,"Environmental Scientist",111520
Canada,"Market development rep",111520
Canada,"Logistics Coordinator",111520
Canada,"Assistant Team Lead",110160
Canada,"Legislative Services Coordinator",110160
Canada,"Lab Coordinator (manager)",109776.48
Canada,"Group retirement plan consultant",109262.4
Canada,"Food Safety & Quality Assurance Manager",108800
Canada,"contract manager",108800
Canada,"PR & Communications Manager",108800
Canada,"Solution Engineer",108800
Canada,"Sales Consultant",108800
Canada,"Environmental Risk Assessor",108800
Canada,"Training Manager (Transformation)",108800
Canada,"Policy Manager",108800
Canada,"research associate",108800
Canada,"Food Processing Inspector",108800
Canada,"Project Administrator",108800
Canada,"Licensed assistant",108800
Canada,"Science and technology policy analyst",108800
Canada,"Assistant Manager",108800
Canada,"College professor",108800
Canada,"Special Education Teacher",108800
Canada,"training and quality assurance supervisor",108800
Canada,"Senior Trade Policy Analyst",108800
Canada,"systems librarian",108800
Canada,COO,108800
Canada,"Project Leader",108800
Canada,"Rotational Analyst",108800
Canada,"Risk analyst",108800
Canada,"Recruitment Team Lead",108800
Canada,"Research officer",108800
Canada,"IT Asset Management Specialist",108800
Canada,"Director of HR",108800
Canada,"Public Affairs Consultant",108800
Canada,"Advisor Internal Digital communication systems",108800
Canada,"Chief of Staff (to a university senior administrator)",108800
Canada,"Nursing instructor",108800
Canada,"Avionics Systems Technician - supervisor",108800
Canada,"Senior Development Officer",108800
Canada,"Warehouse Supervisor",108800
Canada,"Event Coordinator",108272.32
Canada,"Legal Assistant",107494.4
Canada,"Speech Language Pathologist",107440
Canada,"Customer Support",107440
Canada,"Manager of Executive Office and Administration",107440
Canada,"Intermediate Data analyst",107440
Canada,"Assistant production manager",107440
Canada,"Manager, Governance and Volunteers",107440
Canada,"Legislative Auditor",107304
Canada,"Coordinator, Volunteer Resources",107070.08
Canada,"Urban Planner",106760
Canada,clerk,106760
Canada,"Research and Development Scientist",106629.44
Canada,"Team Lead Inbound Scheduling",106080
Canada,"Palliative Care/Emergency Department Social Worker",106080
Canada,"Asset manager",106080
Canada,"Associate Director",106080
Canada,"Student recruitment",106080
Canada,"Procurement Specialist",106080
Canada,"Learning Advisor",106080
Canada,"Records Management Analyst",106080
Canada,"Education Advisor",106080
Canada,"Case Manager",106080
Canada,"Hardware Engineer",106080
Canada,"Operations Officer",106080
Canada,"Youth Librarian",105737.28
Canada,"Program Office",105628.48
Canada,"Marketing Campaign Manager",105400
Canada,"Senior Tax Accountant",105400
Canada,"Sustainability Analyst",104824.72
Canada,"Flight dynamics analyst",104720
Canada,"Records Information Analyst",104720
Canada,"Internship Coordinator",104720
Canada,"Content Marketing Manager",104720
Canada,"Communications Officer",104720
Canada,"Instructional Designer",104720
Canada,"Executive Assistant",104584
Canada,"Issues and Media Relations Coordinator",103850.96
Canada,"Head of Community",103580.32
Canada,"Client Care Manager",103428
Canada,"Organisational psychologist",103360
Canada,"Support Manager",103360
Canada,"Corporate Paralegal",103360
Canada,"Aquatic Supervisor",103360
Canada,"Quality of Life Senior Supervisor",103081.2
Canada,"Principal Investigator - Biologist",102544
Canada,Paralegal,102136
Canada,"Fund Administrator",102000
Canada,"Graphic Designer",102000
Canada,"Secondary School Educator",102000
Canada,"Office Manager and Bookkeeper",102000
Canada,"Information Solutions Coordinator",102000
Canada,"Senior Brand Manager",102000
Canada,"Executive administrative assistant",102000
Canada,"Software tester",102000
Canada,"Theatrical costume cutter",102000
Canada,"Underwriting manager",102000
Canada,"Environmental Specialist",102000
Canada,"Applications engineer",102000
Canada,"Director, Learning Resource Development",102000
Canada,"Sr. Software QA Analyst",102000
Canada,"Senior GIS Analyst",102000
Canada,"Bylaw Enforcement Officer",102000
Canada,"ESL Teacher",102000
Canada,"International Academic Advisor",102000
Canada,"GIS (Geographic Information Systems) Manager",102000
Canada,"Accounting Analyst",102000
Canada,"Teaching and Learning Librarian / Coordinator of Reference Services",102000
Canada,"Scrum Master",102000
Canada,"System Analyst",102000
Canada,"Physical Security Specialist",102000
Canada,"Education Program Coordinator",102000
Canada,Steward,102000
Canada,"Laboratory Technologist",101995.92
Canada,"Project Coordinator",101465.52
Canada,"Content Producer",101320
Canada,"HR Coordinator/Lead",101320
Canada,"Admissions Assessor",101295.52
Canada,"Metadata Librarian",101076.56
Canada,"Digital communications specialist",100640
Canada,"Communications and Projects Coordinator",100640
Canada,"Community Librarian",100640
Canada,Resident,100640
Canada,"Database Administrator",100094.64
Canada,"Western Sales Manager",99960
Canada,"Labour Relations Officer",99715.2
Canada,"Workforce Planning Manager",99531.6
Canada,"Actuarial Analyst",99280
Canada,"Regional Business Manager",99280
Canada,"Environmental Technologist",99280
Canada,"Senior Information Security Specialist",99280
Canada,"Director of Education",99280
Canada,"Senior Research Analyst",99280
Canada,"Graduate Recruitment Officer",99280
Canada,"Senior Accountant",99280
Canada,ED,99008
Canada,"Executive Assistant/Development Coordinator",99008
Canada,"Contract Specialist",98974
Canada,"Account Manager",98736
Canada,"Farm site manager",98056
Canada,"Production coordinator",97920
Canada,"HR Generalist",97920
Canada,"Pension Advisory Officer",97920
Canada,"Minister (united church)",97920
Canada,"Product Marketing Specialist",97920
Canada,"Media coordinator",97920
Canada,"Human Resources Specialist",97920
Canada,"Information Reporting Analyst",97920
Canada,"Senior paid ads manager",97920
Canada,"Benefits Advisor",97920
Canada,"Creative Director",97920
Canada,"Digital Project Manager",97920
Canada,"Operations/Regulatory Manager",97920
Canada,"Technical Advisor",97920
Canada,"Senior Manager events",97920
Canada,"Curator of Education & Public Programs",97920
Canada,"HR associate",97920
Canada,"Business intelligence lead",97920
Canada,"Kindergarten teacher",97920
Canada,"Executive Director",97920
Canada,"Sr. Associate",97920
Canada,"Program Administrator",97259.04
Canada,"Web Application Developer",97240
Canada,"Client Services Manager",97240
Canada,"Career Advisor",96560
Canada,"Senior Project Coordinator",96560
Canada,"HR advisor",95880
Canada,"Mechanical specialist",95200
Canada,"Marketing and Communications Coordinator",95200
Canada,Nurse,95200
Canada,"Health and Wellness Promoter",95200
Canada,"Manager of community and family services",95200
Canada,"Product Marketing Lead",95200
Canada,"OD Consultant",95200
Canada,Dietitian,95200
Canada,"Production Manager",95200
Canada,"Customer Success Engineer",95200
Canada,"Team Lead, Payment Services",95200
Canada,"Biologist/Environmental permitting",95200
Canada,"Architectural Technologist",95200
Canada,"Manager, research and strategy",95200
Canada,"Systems Admin",95200
Canada,"Online Instructor",95200
Canada,"Indigenous Consultation & Engagement Administrator",95200
Canada,"Full-Stack JavaScript Developer",95200
Canada,"Manufacturing Planner",95200
Canada,"Research Analyst",95200
Canada,"Architectural Designer",95200
Canada,"Water Management Engineer (in Training)",95200
Canada,"Case Officer",95200
Canada,"Commercial Underwriter",95200
Canada,"Career Education Specialist",95200
Canada,"Digital Asset Manager",95200
Canada,"Geospatial Analyst",95200
Canada,"Administrative Coordinator",95023.2
Canada,"Senior Communications Advisor",94413.92
Canada,"Concept Artist",94003.2
Canada,"Condominium manager",93976
Canada,"Motion Designer",93840
Canada,"Engineering forester",93160
Canada,"QA/LMS Specialist",92684
Canada,Journalist,92480
Canada,"Inside sales",92480
Canada,"Front-End Developer",92480
Canada,"Marketing Strategist",92480
Canada,"Controls System Designer",92480
Canada,"Social Media Manager",92480
Canada,"Marketing and Communications Strategist",92480
Canada,"Senior Communications Specialist",92480
Canada,"User Research Analyst",92480
Canada,"Development Officer Monthly Giving",92480
Canada,Scriptwriter,92480
Canada,"Photo editor",91800
Canada,Editor,91800
Canada,"Health Information Services Supervisor",91120
Canada,"Junior Mechanical Aerospace Engineer",91120
Canada,"Accessibility and Inclusion Coordinator",91120
Canada,"IT Professional",91120
Canada,"Business development specialist",91120
Canada,"Account Specialist",91120
Canada,Administrator,90905.12
Canada,"Wsib specialist",90467.2
Canada,"Building Energy Engineer",90440
Canada,"Junior Experience Developer",90168
Canada,"Interpretation Supervisor",89760
Canada,"Senior Technician (Field service and remote)",89760
Canada,"Analytical Assistant Team Supervisor",89592.72
Canada,"Internal Auditor",89143.92
Canada,"Senior Regulatory Specialist",89000
Canada,"Program Analyst",88742.72
Canada,"Hospital Librarian",88655.68
Canada,"Content Strategist",88400
Canada,"Dance teacher/choreographer",88400
Canada,"Customer Support Specialist",88400
Canada,"Application Developer",88400
Canada,"Process improvement analysis",88400
Canada,"Insurance Broker",88400
Canada,"Real Estate Law Clerk",88400
Canada,"Business Technology Analyst",88400
Canada,"Marketing Coordinator",88400
Canada,"Fundraising Manager",88400
Canada,"Staff Welfare Specialist",88400
Canada,"Cloud Developer/Technical Support Specialist",88400
Canada,"Senior Community Manager",88400
Canada,"Undergraduate Administrator and Administrative Coordinator",88400
Canada,"Archival assistant",88400
Canada,"GIS Technician",88400
Canada,"ESL instructor-adjunct",88400
Canada,"Senior account exec",88400
Canada,"QA Technologist",88400
Canada,Clinician,88400
Canada,"Community Success Manager",88400
Canada,"Event Manager",88400
Canada,"Consulting Analyst",88400
